Tanggal,Tahun,Bulan,NamaBulan,Minggu,PKS,KodePKS,Wilayah,KapasitasPKS_TonPerJam,TBS_Olah_Ton,JamOlah,KapasitasTerpakai_Persen,CPO_Ton,PK_Ton,OER_Persen,KER_Persen,TargetOER_Persen,GapOER_Persen,TotalOilLoss_Persen,TotalKernelLoss_Persen,ALB_CPO_Persen,KadarAir_CPO_Persen,KadarKotoran_CPO_Persen,JanjangMentahRata2_Persen,RestanTBSRata2_Jam,Downtime_Jam,NilaiCPO_Rp,PotensiKehilanganOER_Rp
2026-04-18,2026,4,Apr,16,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,357.1,13.8,86.3,78.17,16.07,21.89,4.5,23.2,-1.31,2.002,1.504,2.59,0.166,0.0254,3.29,14.4,1.3,1049588590,62811640
2026-04-20,2026,4,Apr,17,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,350.2,11.9,98.1,76.76,15.62,21.92,4.46,23.2,-1.28,2.008,1.576,2.75,0.193,0.0202,3.34,14.7,2.6,1030656520,60187333
2026-04-21,2026,4,Apr,17,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,342.7,13.4,85.2,75.63,15.15,22.07,4.42,23.2,-1.13,1.957,1.608,2.86,0.117,0.0152,3.14,15.8,3.1,1015484009,51996191
2026-04-22,2026,4,Apr,17,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,361.5,12.4,97.2,80.76,16.16,22.34,4.47,23.2,-0.86,1.953,1.605,2.74,0.123,0.0158,2.73,16.3,1.4,1084364520,41743200
2026-04-23,2026,4,Apr,17,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,369.5,13.7,89.9,82.73,16.59,22.39,4.49,23.2,-0.81,1.941,1.56,2.71,0.168,0.0165,2.79,14.8,1.3,1110815710,40186339
2026-04-24,2026,4,Apr,17,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,356.2,13.4,88.6,79.58,15.78,22.34,4.43,23.2,-0.86,1.828,1.515,2.54,0.158,0.0157,2.35,13.0,1.8,1068520660,41131197
2026-04-25,2026,4,Apr,17,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,331.0,12.1,91.2,74.04,14.63,22.37,4.42,23.2,-0.83,1.995,1.65,2.49,0.122,0.0195,1.96,13.2,2.3,994135080,36887997
2026-04-27,2026,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,358.1,12.5,95.5,80.04,16.04,22.35,4.48,23.2,-0.85,1.977,1.595,2.79,0.175,0.02,2.06,12.8,0.0,1074697080,40869773
2026-04-28,2026,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,363.5,14.3,84.7,80.33,16.03,22.1,4.41,23.2,-1.1,1.92,1.618,2.87,0.219,0.0208,2.97,12.5,2.5,1078590910,53687859
2026-04-29,2026,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,368.5,12.5,98.3,81.73,16.4,22.18,4.45,23.2,-1.02,2.071,1.608,2.55,0.157,0.0255,2.65,13.2,1.9,1097388710,50468064
2026-04-30,2026,4,Apr,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,335.6,12.2,91.7,74.27,14.8,22.13,4.41,23.2,-1.07,1.943,1.505,2.7,0.191,0.016,3.53,16.5,1.4,997223290,48215282
2026-05-01,2026,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,376.9,13.3,94.5,82.92,16.81,22.0,4.46,23.2,-1.2,2.011,1.535,2.97,0.142,0.017,2.62,17.5,1.5,1124395200,61329167
2026-05-02,2026,5,Mei,18,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,353.4,13.9,84.7,78.88,15.48,22.32,4.38,23.2,-0.88,1.962,1.674,2.86,0.191,0.0157,1.96,15.0,0.0,1069612799,42170515
2026-05-04,2026,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,352.7,14.2,82.8,76.85,16.01,21.79,4.54,23.2,-1.41,2.244,1.651,2.8,0.185,0.0278,2.51,15.4,3.8,1042085999,67434829
2026-05-05,2026,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,370.2,13.4,92.1,82.04,16.36,22.16,4.42,23.2,-1.04,2.046,1.678,2.42,0.188,0.0189,2.19,14.3,2.6,1112462400,52207084
2026-05-06,2026,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,335.5,12.0,93.2,73.58,15.2,21.93,4.53,23.2,-1.27,2.118,1.667,2.31,0.154,0.0218,3.37,13.7,3.2,997744800,57777125
2026-05-07,2026,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,373.6,14.3,87.1,81.52,16.18,21.82,4.33,23.2,-1.38,2.021,1.698,2.59,0.149,0.0201,3.34,15.4,0.7,1105411200,69911020
2026-05-08,2026,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,405.4,14.5,93.2,90.69,18.2,22.37,4.49,23.2,-0.83,1.957,1.591,2.9,0.206,0.0179,2.18,13.0,0.9,1229756400,45626959
2026-05-09,2026,5,Mei,19,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,327.1,11.3,96.5,71.77,14.62,21.94,4.47,23.2,-1.26,2.158,1.717,2.53,0.168,0.0236,3.19,13.2,3.4,973201200,55886997
2026-05-11,2026,5,Mei,20,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,352.4,14.0,83.9,77.53,15.51,22.0,4.4,23.2,-1.2,2.039,1.662,2.84,0.19,0.0238,2.43,15.3,2.6,1051306800,57342527
2026-05-12,2026,5,Mei,20,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,372.7,14.7,84.5,81.4,16.51,21.84,4.43,23.2,-1.36,2.164,1.717,2.79,0.201,0.0167,2.64,11.2,3.3,1103784000,68731843
2026-05-13,2026,5,Mei,20,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,344.6,12.0,95.7,75.09,15.23,21.79,4.42,23.2,-1.41,2.15,1.665,2.73,0.149,0.0137,2.38,15.4,1.2,1018220400,65886141
2026-05-14,2026,5,Mei,20,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,380.0,14.2,89.2,83.87,16.49,22.07,4.34,23.2,-1.13,2.076,1.69,2.77,0.126,0.0181,2.64,14.8,1.3,1137277200,58226639
2026-05-15,2026,5,Mei,20,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,353.6,13.9,84.8,78.18,15.38,22.11,4.35,23.2,-1.09,2.152,1.701,2.61,0.144,0.0151,2.71,13.0,0.4,1060120800,52263494
2026-05-16,2026,5,Mei,20,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,334.7,13.1,85.2,73.87,14.59,22.07,4.36,23.2,-1.13,2.095,1.654,2.81,0.178,0.0182,2.07,16.2,1.1,1001677200,51285411
2026-05-18,2026,5,Mei,21,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,300.4,12.1,82.8,66.75,13.34,22.22,4.44,23.2,-0.98,2.075,1.676,2.94,0.147,0.024,2.87,15.6,1.6,905130000,39919555
2026-05-19,2026,5,Mei,21,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,346.9,13.2,87.6,76.11,15.12,21.94,4.36,23.2,-1.26,2.078,1.728,2.61,0.214,0.0164,2.63,14.9,2.5,1032051600,59269946
2026-05-20,2026,5,Mei,21,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,364.5,13.1,92.7,79.72,16.33,21.87,4.48,23.2,-1.33,2.019,1.626,2.92,0.212,0.014,2.77,15.7,0.4,1081003200,65736845
2026-05-21,2026,5,Mei,21,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,381.2,14.5,87.6,82.68,16.89,21.69,4.43,23.2,-1.51,2.098,1.609,2.62,0.166,0.0152,3.32,13.7,3.0,1121140800,78052987
2026-05-22,2026,5,Mei,21,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,368.6,12.8,96.0,81.94,16.51,22.23,4.48,23.2,-0.97,2.054,1.61,2.74,0.1,0.0258,2.72,13.9,2.6,1111106400,48482695
2026-05-23,2026,5,Mei,21,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,306.7,10.8,94.7,66.95,13.8,21.83,4.5,23.2,-1.37,2.102,1.626,2.56,0.162,0.0148,2.79,13.9,3.6,907842000,56976272
2026-05-25,2026,5,Mei,22,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,356.8,12.5,95.1,79.42,16.09,22.26,4.51,23.2,-0.94,2.007,1.764,2.86,0.116,0.0183,2.8,14.9,0.0,1076935200,45479155
2026-05-26,2026,5,Mei,22,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,317.3,12.8,82.6,69.65,13.96,21.95,4.4,23.2,-1.25,2.081,1.684,2.46,0.18,0.0065,2.15,12.2,0.5,944454000,53782350
2026-05-27,2026,5,Mei,22,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,368.1,14.4,85.2,81.53,16.16,22.15,4.39,23.2,-1.05,1.939,1.611,2.64,0.139,0.0209,2.66,10.5,1.7,1105546800,52410078
2026-05-28,2026,5,Mei,22,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,369.5,13.0,94.7,80.85,16.41,21.88,4.44,23.2,-1.32,2.056,1.73,2.75,0.176,0.0138,1.71,18.3,2.1,1096326000,66137544
2026-05-29,2026,5,Mei,22,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,311.8,11.4,91.2,69.19,13.94,22.19,4.47,23.2,-1.01,1.961,1.651,2.69,0.155,0.0233,2.9,15.1,1.9,938216400,42702880
2026-05-30,2026,5,Mei,22,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,373.1,15.1,82.4,82.31,16.86,22.06,4.52,23.2,-1.14,2.032,1.631,2.74,0.154,0.019,2.44,16.3,1.7,1116123600,57675290
2026-06-01,2026,6,Jun,23,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,350.8,12.5,93.5,76.97,15.47,21.94,4.41,23.2,-1.26,2.017,1.754,2.93,0.117,0.0164,2.62,17.8,2.2,1071730280,61545193
2026-06-02,2026,6,Jun,23,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,354.4,13.5,87.5,77.4,15.7,21.84,4.43,23.2,-1.36,2.174,1.769,2.71,0.124,0.0192,3.0,18.5,2.5,1077717600,67111452
2026-06-03,2026,6,Jun,23,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,371.3,12.8,96.7,81.35,16.56,21.91,4.46,23.2,-1.29,2.039,1.704,2.78,0.142,0.0189,3.05,13.1,2.6,1132717400,66692757
2026-06-04,2026,6,Jun,23,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,389.7,15.6,83.3,84.76,16.68,21.75,4.28,23.2,-1.45,2.161,1.758,2.96,0.133,0.024,3.13,18.4,1.3,1180198240,78679650
2026-06-05,2026,6,Jun,23,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,375.9,13.2,94.9,82.1,17.03,21.84,4.53,23.2,-1.36,2.102,1.661,2.77,0.235,0.0245,3.07,15.9,2.6,1143160400,71182829
2026-06-06,2026,6,Jun,23,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,368.3,14.3,85.9,80.84,16.35,21.95,4.44,23.2,-1.25,1.998,1.816,2.93,0.216,0.0234,2.12,15.6,1.2,1125616160,64102615
2026-06-08,2026,6,Jun,24,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,341.6,13.0,87.6,74.33,14.69,21.76,4.3,23.2,-1.44,2.03,1.808,2.57,0.168,0.0239,2.57,16.7,0.2,1034970920,68492712
2026-06-09,2026,6,Jun,24,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,337.4,13.5,83.3,73.92,14.58,21.91,4.32,23.2,-1.29,2.172,1.825,2.83,0.211,0.0204,2.8,16.6,1.8,1029262080,60603653
2026-06-10,2026,6,Jun,24,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,391.8,15.7,83.2,85.29,17.24,21.77,4.4,23.2,-1.43,2.111,1.774,2.42,0.173,0.0147,2.76,13.7,2.1,1187577960,78012551
2026-06-11,2026,6,Jun,24,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,334.6,12.4,89.9,73.71,14.52,22.03,4.34,23.2,-1.17,2.005,1.648,2.72,0.15,0.0138,2.96,14.9,1.0,1026338039,54509953
2026-06-12,2026,6,Jun,24,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,369.1,14.5,84.9,80.13,16.54,21.71,4.48,23.2,-1.49,2.219,1.879,2.91,0.143,0.0163,3.0,18.2,1.4,1115730120,76576291
2026-06-13,2026,6,Jun,24,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,317.5,10.9,97.1,69.56,13.72,21.91,4.32,23.2,-1.29,2.187,1.783,2.68,0.199,0.0259,2.57,15.1,0.7,968553440,57029222
2026-06-15,2026,6,Jun,25,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,372.0,15.1,82.1,80.35,16.07,21.6,4.32,23.2,-1.6,2.262,1.809,2.93,0.165,0.0153,2.98,16.6,0.7,1118793400,82875647
2026-06-16,2026,6,Jun,25,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,372.3,14.5,85.6,81.46,15.93,21.88,4.28,23.2,-1.32,2.177,1.742,2.68,0.132,0.0181,2.43,16.8,0.9,1134249040,68427548
2026-06-17,2026,6,Jun,25,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,375.4,13.8,90.7,82.51,16.67,21.98,4.44,23.2,-1.22,2.077,1.669,2.82,0.179,0.0155,2.77,15.7,1.4,1148869240,63770249
2026-06-18,2026,6,Jun,25,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,342.7,11.7,97.6,74.06,15.46,21.61,4.51,23.2,-1.59,2.225,1.622,2.78,0.132,0.0221,2.98,17.0,0.4,1031211440,75870901
2026-06-19,2026,6,Jun,25,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,370.7,14.4,85.8,80.81,16.42,21.8,4.43,23.2,-1.4,2.267,1.75,2.78,0.166,0.0241,2.64,15.1,2.9,1125198440,72262775
2026-06-20,2026,6,Jun,25,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,333.8,12.1,92.0,73.24,14.49,21.94,4.34,23.2,-1.26,2.243,1.798,2.69,0.165,0.012,2.38,10.4,0.5,1019793759,58562673
2026-06-22,2026,6,Jun,26,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,358.4,13.1,91.2,78.31,15.27,21.85,4.26,23.2,-1.35,2.217,1.823,2.76,0.112,0.0117,2.67,15.4,1.9,1090388440,67369881
2026-06-23,2026,6,Jun,26,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,345.8,13.1,88.0,75.83,14.97,21.93,4.33,23.2,-1.27,2.088,1.748,2.89,0.179,0.0196,2.93,18.3,0.9,1055856920,61149473
2026-06-24,2026,6,Jun,26,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,368.0,12.9,95.1,80.22,16.16,21.8,4.39,23.2,-1.4,2.115,1.752,2.79,0.195,0.0144,3.23,16.5,3.5,1116983280,71736447
2026-06-25,2026,6,Jun,26,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,335.4,12.5,89.4,73.62,15.03,21.95,4.48,23.2,-1.25,2.182,1.651,3.01,0.132,0.0228,2.66,16.4,2.6,1025084880,58376370
2026-06-26,2026,6,Jun,26,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,370.8,14.0,88.3,81.32,16.06,21.93,4.33,23.2,-1.27,2.121,1.782,3.01,0.195,0.0227,2.86,15.4,1.9,1132299680,65570343
2026-06-27,2026,6,Jun,26,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,332.1,12.2,90.7,71.57,14.75,21.55,4.44,23.2,-1.65,2.312,1.839,2.72,0.215,0.0212,3.28,18.2,1.8,996540679,76298646
2026-06-29,2026,6,Jun,27,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,366.2,13.9,87.8,80.05,16.19,21.86,4.42,23.2,-1.34,2.24,1.792,2.83,0.137,0.018,3.11,16.2,2.7,1114616200,68326181
2026-06-30,2026,6,Jun,27,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,355.5,13.8,85.9,78.53,15.64,22.09,4.4,23.2,-1.11,2.104,1.791,2.77,0.129,0.0206,2.82,17.1,1.4,1093451720,54944800
2026-07-01,2026,7,Jul,27,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,308.3,12.5,82.2,67.39,13.26,21.86,4.3,23.2,-1.34,2.162,1.804,2.78,0.113,0.0211,2.93,15.1,1.6,939214430,57576813
2026-07-02,2026,7,Jul,27,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,326.4,12.4,87.7,70.63,14.07,21.64,4.31,23.2,-1.56,2.27,1.936,2.77,0.168,0.0159,2.79,14.1,1.5,984370309,70964974
2026-07-03,2026,7,Jul,27,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,349.1,12.2,95.4,75.06,14.91,21.5,4.27,23.2,-1.7,2.242,1.851,3.04,0.187,0.0199,3.61,16.7,3.6,1046111220,82711913
2026-07-04,2026,7,Jul,27,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,311.6,12.5,83.1,67.12,13.49,21.54,4.33,23.2,-1.66,2.34,1.85,2.67,0.223,0.0212,2.31,18.3,2.4,935451440,72089968
2026-07-06,2026,7,Jul,28,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,315.9,12.7,82.9,67.57,13.77,21.39,4.36,23.2,-1.81,2.407,1.768,2.65,0.232,0.0143,3.0,17.0,2.0,941723089,79688839
2026-07-07,2026,7,Jul,28,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,314.1,12.6,83.1,67.31,13.51,21.43,4.3,23.2,-1.77,2.227,1.894,2.83,0.211,0.0179,2.98,19.0,2.2,938099470,77483727
2026-07-08,2026,7,Jul,28,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,367.5,14.7,83.3,79.31,16.17,21.58,4.4,23.2,-1.62,2.382,1.834,2.58,0.17,0.0199,2.63,15.7,1.6,1105343470,82973929
2026-07-09,2026,7,Jul,28,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,370.2,13.6,90.7,80.52,15.84,21.75,4.28,23.2,-1.45,2.248,1.917,2.95,0.154,0.0135,2.47,19.6,1.9,1122207240,74812422
2026-07-10,2026,7,Jul,28,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,343.7,12.7,90.2,74.27,14.88,21.61,4.33,23.2,-1.59,2.181,1.839,3.08,0.151,0.0208,3.1,16.8,1.5,1035100990,76163335
2026-07-11,2026,7,Jul,28,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,350.3,13.7,85.2,74.96,15.24,21.4,4.35,23.2,-1.8,2.188,1.83,2.92,0.158,0.0153,3.72,17.7,1.7,1044717519,87878359
2026-07-13,2026,7,Jul,29,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,313.3,11.0,94.9,67.99,13.53,21.7,4.32,23.2,-1.5,2.184,1.728,2.64,0.147,0.0176,3.82,15.5,2.0,947576629,65496931
2026-07-14,2026,7,Jul,29,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,367.6,14.3,85.7,79.36,15.55,21.59,4.23,23.2,-1.61,2.202,1.902,2.98,0.16,0.0182,2.18,17.2,2.5,1106040320,82484183
2026-07-15,2026,7,Jul,29,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,318.8,12.0,88.6,68.96,14.0,21.63,4.39,23.2,-1.57,2.255,1.814,2.75,0.21,0.0199,2.99,15.1,2.0,961095519,69756914
2026-07-16,2026,7,Jul,29,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,358.0,13.9,85.9,76.47,15.82,21.36,4.42,23.2,-1.84,2.388,1.739,2.73,0.202,0.0204,3.1,15.5,1.9,1065762390,91805806
2026-07-17,2026,7,Jul,29,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,307.7,10.5,97.7,66.22,13.38,21.52,4.35,23.2,-1.68,2.298,1.783,2.55,0.201,0.0162,4.09,16.3,1.4,922908140,72045370
2026-07-18,2026,7,Jul,29,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,317.3,12.6,83.9,68.85,13.74,21.7,4.33,23.2,-1.5,2.141,1.91,2.89,0.18,0.0235,2.75,15.2,1.8,959562449,66333151
2026-07-20,2026,7,Jul,30,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,305.9,11.1,91.9,65.95,13.49,21.56,4.41,23.2,-1.64,2.219,1.93,2.96,0.134,0.0136,3.12,15.7,2.1,919145150,69918584
2026-07-21,2026,7,Jul,30,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,363.6,13.3,91.1,77.56,15.89,21.33,4.37,23.2,-1.87,2.349,1.846,3.06,0.165,0.0203,3.15,17.2,2.1,1080953720,94762122
2026-07-22,2026,7,Jul,30,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,335.4,12.9,86.7,72.45,14.52,21.6,4.33,23.2,-1.6,2.268,1.782,2.82,0.151,0.018,2.94,17.8,2.3,1009735650,74791516
2026-07-23,2026,7,Jul,30,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,364.7,12.7,95.7,78.26,15.35,21.46,4.21,23.2,-1.74,2.315,1.85,2.65,0.179,0.018,3.72,14.2,1.9,1090709620,88441135
2026-07-24,2026,7,Jul,30,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,334.7,11.6,96.2,72.9,14.86,21.78,4.44,23.2,-1.42,2.329,1.754,2.78,0.126,0.0127,3.49,16.3,2.6,1016007300,66238937
2026-07-25,2026,7,Jul,30,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,354.0,13.0,90.8,76.39,15.04,21.58,4.25,23.2,-1.62,2.285,1.947,3.07,0.164,0.0178,2.67,15.5,2.7,1064647430,79925907
2026-07-27,2026,7,Jul,31,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,323.0,12.0,89.7,70.48,13.73,21.82,4.25,23.2,-1.38,2.176,1.9,2.56,0.196,0.0202,2.68,12.8,0.8,982279760,62122783
2026-07-28,2026,7,Jul,31,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,322.9,11.5,93.6,69.68,14.56,21.58,4.51,23.2,-1.62,2.264,1.772,2.84,0.155,0.017,2.69,16.7,2.1,971130160,72904168
2026-07-29,2026,7,Jul,31,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,334.4,13.0,85.7,71.43,14.15,21.36,4.23,23.2,-1.84,2.408,1.899,2.76,0.191,0.019,2.42,17.3,3.9,995519910,85753803
2026-07-30,2026,7,Jul,31,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,349.5,13.3,87.6,75.88,14.96,21.71,4.28,23.2,-1.49,2.242,1.932,2.84,0.163,0.0185,3.04,16.0,1.0,1057539559,72577624
2026-07-31,2026,7,Jul,31,PKS Muara Alam,PKS-MRA,Kalimantan Tengah,30,332.7,11.6,95.6,71.7,14.67,21.55,4.41,23.2,-1.65,2.271,1.761,2.93,0.112,0.0184,3.55,18.2,1.9,999282900,76507858
