SampelID,Tanggal,Bulan,NamaBulan,Minggu,PKS,KodePKS,Wilayah,KapasitasPKS_TonPerJam,Shift,Stasiun,JenisLosses,Basis,HasilAnalisa_Persen,StandarMaks_Persen,Deviasi_Persen,Status,Analis,MetodeUji,TBS_Olah_Ton,JamOlah,KapasitasTerpakai_Persen,SuhuRebusan_C,TekananRebusan_Bar,SiklusRebusan_Menit,TekananPress_Bar,JamOperasiPress_Kumulatif,JanjangMentahHariIni_Persen,RestanRata2_Jam
LS-003305,2026-01-05,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.087,0.1,-0.013,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,545.1,10.3,88.2,133.2,3.05,90.3,47.3,3200,1.57,14.9
LS-003306,2026-01-05,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.498,0.6,-0.102,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,545.1,10.3,88.2,136.3,2.86,84.6,45.0,3200,1.57,14.9
LS-003307,2026-01-05,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.157,0.2,-0.043,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,545.1,10.3,88.2,138.1,2.95,87.1,42.6,3200,1.57,14.9
LS-003308,2026-01-05,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.427,0.55,-0.123,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,545.1,10.3,88.2,135.5,3.03,86.5,47.5,3200,1.57,14.9
LS-003309,2026-01-05,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.482,0.6,-0.118,Sesuai Standar,Umi Salamah,NMR,545.1,10.3,88.2,136.8,2.28,92.9,45.3,3200,1.57,14.9
LS-003310,2026-01-05,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.474,0.55,-0.076,Sesuai Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,545.1,10.3,88.2,137.3,3.03,89.7,46.9,3200,1.57,14.9
LS-003311,2026-01-05,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.299,0.35,-0.051,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,545.1,10.3,88.2,135.6,3.0,89.4,46.6,3200,1.57,14.9
LS-003312,2026-01-05,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.044,0.05,-0.006,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,545.1,10.3,88.2,139.3,2.83,90.5,53.9,3200,1.57,14.9
LS-003313,2026-01-06,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.38,0.45,-0.07,Sesuai Standar,Nanda Wijaya,NMR,570.0,11.1,85.6,130.8,2.76,85.1,48.3,3200,2.57,10.4
LS-003314,2026-01-06,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.083,0.1,-0.017,Sesuai Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,570.0,11.1,85.6,136.6,2.93,93.2,50.0,3200,2.57,10.4
LS-003315,2026-01-06,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.434,0.6,-0.166,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,570.0,11.1,85.6,141.0,2.71,89.6,47.7,3200,2.57,10.4
LS-003316,2026-01-06,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.169,0.2,-0.031,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,570.0,11.1,85.6,144.7,2.8,92.3,48.4,3200,2.57,10.4
LS-003317,2026-01-06,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.419,0.55,-0.131,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,570.0,11.1,85.6,134.2,2.97,91.3,50.8,3200,2.57,10.4
LS-003318,2026-01-06,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.528,0.6,-0.072,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,570.0,11.1,85.6,137.2,2.77,91.9,49.6,3200,2.57,10.4
LS-003319,2026-01-06,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.45,0.55,-0.1,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,570.0,11.1,85.6,140.0,2.97,86.4,48.7,3200,2.57,10.4
LS-003320,2026-01-06,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.26,0.35,-0.09,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,570.0,11.1,85.6,139.7,2.79,87.9,47.2,3200,2.57,10.4
LS-003321,2026-01-06,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.039,0.05,-0.011,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,570.0,11.1,85.6,135.7,2.85,91.4,50.2,3200,2.57,10.4
LS-003322,2026-01-07,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.382,0.45,-0.068,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,609.9,10.6,95.9,137.5,2.82,88.7,45.9,3200,2.93,12.2
LS-003323,2026-01-07,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.071,0.1,-0.029,Sesuai Standar,Nanda Wijaya,NMR,609.9,10.6,95.9,137.0,3.17,89.0,49.4,3200,2.93,12.2
LS-003324,2026-01-07,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.513,0.6,-0.087,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,609.9,10.6,95.9,137.2,2.85,92.7,47.1,3200,2.93,12.2
LS-003325,2026-01-07,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.142,0.2,-0.058,Sesuai Standar,Nanda Wijaya,NMR,609.9,10.6,95.9,141.8,2.97,94.9,49.6,3200,2.93,12.2
LS-003326,2026-01-07,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.428,0.55,-0.122,Sesuai Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,609.9,10.6,95.9,139.2,3.0,90.3,46.7,3200,2.93,12.2
LS-003327,2026-01-07,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.516,0.6,-0.084,Sesuai Standar,Firman Ramadhan,NMR,609.9,10.6,95.9,137.9,3.09,91.1,48.5,3200,2.93,12.2
LS-003328,2026-01-07,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.44,0.55,-0.11,Sesuai Standar,Nanda Wijaya,NMR,609.9,10.6,95.9,132.8,2.68,91.5,45.7,3200,2.93,12.2
LS-003329,2026-01-07,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.27,0.35,-0.08,Sesuai Standar,Umi Salamah,NMR,609.9,10.6,95.9,140.1,2.62,85.5,49.5,3200,2.93,12.2
LS-003330,2026-01-07,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.043,0.05,-0.007,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,609.9,10.6,95.9,139.6,2.8,90.3,46.3,3200,2.93,12.2
LS-003331,2026-01-08,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.34,0.45,-0.11,Sesuai Standar,Nanda Wijaya,NMR,566.0,11.1,85.0,133.5,2.9,91.0,45.0,3200,3.05,14.5
LS-003332,2026-01-08,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.078,0.1,-0.022,Sesuai Standar,Agus Prakoso,NMR,566.0,11.1,85.0,133.5,3.33,91.8,48.8,3200,3.05,14.5
LS-003333,2026-01-08,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.477,0.6,-0.123,Sesuai Standar,Agus Prakoso,NMR,566.0,11.1,85.0,136.5,3.07,86.5,44.7,3200,3.05,14.5
LS-003334,2026-01-08,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.164,0.2,-0.036,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,566.0,11.1,85.0,137.7,2.93,85.8,47.2,3200,3.05,14.5
LS-003335,2026-01-08,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.48,0.55,-0.07,Sesuai Standar,Agus Prakoso,NMR,566.0,11.1,85.0,138.0,2.98,96.1,46.0,3200,3.05,14.5
LS-003336,2026-01-08,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.491,0.6,-0.109,Sesuai Standar,Umi Salamah,NMR,566.0,11.1,85.0,135.2,2.77,86.5,50.9,3200,3.05,14.5
LS-003337,2026-01-08,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.44,0.55,-0.11,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,566.0,11.1,85.0,141.4,3.08,90.7,50.2,3200,3.05,14.5
LS-003338,2026-01-08,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.299,0.35,-0.051,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,566.0,11.1,85.0,139.2,3.08,88.5,49.8,3200,3.05,14.5
LS-003339,2026-01-08,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.038,0.05,-0.012,Sesuai Standar,Agus Prakoso,NMR,566.0,11.1,85.0,136.2,2.82,90.9,48.8,3200,3.05,14.5
LS-003340,2026-01-09,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.363,0.45,-0.087,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,539.5,9.2,97.7,134.4,2.99,86.5,44.1,3200,2.92,14.5
LS-003341,2026-01-09,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.086,0.1,-0.014,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,539.5,9.2,97.7,142.4,2.76,88.7,46.4,3200,2.92,14.5
LS-003342,2026-01-09,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.523,0.6,-0.077,Sesuai Standar,Nanda Wijaya,Soxhlet Ekstraksi,539.5,9.2,97.7,143.3,3.16,88.9,47.4,3200,2.92,14.5
LS-003343,2026-01-09,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.157,0.2,-0.043,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,539.5,9.2,97.7,142.5,2.82,91.6,46.7,3200,2.92,14.5
LS-003344,2026-01-09,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.454,0.55,-0.096,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,539.5,9.2,97.7,136.1,3.14,89.9,47.4,3200,2.92,14.5
LS-003345,2026-01-09,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.503,0.6,-0.097,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,539.5,9.2,97.7,133.4,2.84,87.8,47.9,3200,2.92,14.5
LS-003346,2026-01-09,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.421,0.55,-0.129,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,539.5,9.2,97.7,137.6,2.8,85.7,48.7,3200,2.92,14.5
LS-003347,2026-01-09,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.301,0.35,-0.049,Sesuai Standar,Umi Salamah,NMR,539.5,9.2,97.7,141.0,2.78,89.8,47.9,3200,2.92,14.5
LS-003348,2026-01-09,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.036,0.05,-0.014,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,539.5,9.2,97.7,138.6,3.25,95.0,46.0,3200,2.92,14.5
LS-003349,2026-01-10,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.372,0.45,-0.078,Sesuai Standar,Nanda Wijaya,NMR,593.4,11.5,86.0,135.7,2.97,86.1,49.2,3200,2.7,14.4
LS-003350,2026-01-10,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.076,0.1,-0.024,Sesuai Standar,Firman Ramadhan,NMR,593.4,11.5,86.0,135.9,2.91,81.2,47.4,3200,2.7,14.4
LS-003351,2026-01-10,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.465,0.6,-0.135,Sesuai Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,593.4,11.5,86.0,139.8,3.31,91.5,45.0,3200,2.7,14.4
LS-003352,2026-01-10,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.158,0.2,-0.042,Sesuai Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,593.4,11.5,86.0,138.6,2.91,88.6,48.6,3200,2.7,14.4
LS-003353,2026-01-10,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.458,0.55,-0.092,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,593.4,11.5,86.0,141.1,2.62,91.6,51.0,3200,2.7,14.4
LS-003354,2026-01-10,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.464,0.6,-0.136,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,593.4,11.5,86.0,137.3,2.95,94.3,47.7,3200,2.7,14.4
LS-003355,2026-01-10,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.465,0.55,-0.085,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,593.4,11.5,86.0,139.0,3.01,87.5,43.6,3200,2.7,14.4
LS-003356,2026-01-10,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.306,0.35,-0.044,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,593.4,11.5,86.0,140.7,2.87,90.8,47.3,3200,2.7,14.4
LS-003357,2026-01-10,1,Jan,2,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.039,0.05,-0.011,Sesuai Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,593.4,11.5,86.0,134.5,3.01,86.8,47.1,3200,2.7,14.4
LS-003358,2026-01-12,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.375,0.45,-0.075,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,604.6,11.8,85.4,139.9,3.01,89.9,43.5,3200,3.05,15.6
LS-003359,2026-01-12,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.086,0.1,-0.014,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,604.6,11.8,85.4,141.5,3.07,92.5,43.5,3200,3.05,15.6
LS-003360,2026-01-12,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.488,0.6,-0.112,Sesuai Standar,Firman Ramadhan,NMR,604.6,11.8,85.4,137.9,3.13,88.3,44.5,3200,3.05,15.6
LS-003361,2026-01-12,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.173,0.2,-0.027,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,604.6,11.8,85.4,140.3,2.74,88.2,42.9,3200,3.05,15.6
LS-003362,2026-01-12,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.469,0.55,-0.081,Sesuai Standar,Nanda Wijaya,NMR,604.6,11.8,85.4,137.7,2.86,86.1,46.8,3200,3.05,15.6
LS-003363,2026-01-12,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.469,0.6,-0.131,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,604.6,11.8,85.4,139.1,3.05,89.4,41.8,3200,3.05,15.6
LS-003364,2026-01-12,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.457,0.55,-0.093,Sesuai Standar,Tirta Sanjaya,NMR,604.6,11.8,85.4,138.9,2.84,93.9,49.6,3200,3.05,15.6
LS-003365,2026-01-12,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.306,0.35,-0.044,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,604.6,11.8,85.4,134.8,2.68,87.1,48.1,3200,3.05,15.6
LS-003366,2026-01-12,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.038,0.05,-0.012,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,604.6,11.8,85.4,137.7,2.92,90.7,49.5,3200,3.05,15.6
LS-003367,2026-01-13,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.388,0.45,-0.062,Sesuai Standar,Tirta Sanjaya,NMR,532.7,10.2,87.0,134.8,3.1,86.6,50.0,3200,2.61,15.1
LS-003368,2026-01-13,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.086,0.1,-0.014,Sesuai Standar,Tirta Sanjaya,NMR,532.7,10.2,87.0,142.2,2.76,88.5,43.5,3200,2.61,15.1
LS-003369,2026-01-13,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.508,0.6,-0.092,Sesuai Standar,Tirta Sanjaya,NMR,532.7,10.2,87.0,132.9,2.99,92.6,47.3,3200,2.61,15.1
LS-003370,2026-01-13,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.167,0.2,-0.033,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,532.7,10.2,87.0,134.2,2.82,91.1,51.8,3200,2.61,15.1
LS-003371,2026-01-13,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.471,0.55,-0.079,Sesuai Standar,Nanda Wijaya,NMR,532.7,10.2,87.0,140.1,2.94,90.0,46.3,3200,2.61,15.1
LS-003372,2026-01-13,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.427,0.6,-0.173,Sesuai Standar,Nanda Wijaya,Soxhlet Ekstraksi,532.7,10.2,87.0,136.9,2.71,94.6,47.0,3200,2.61,15.1
LS-003373,2026-01-13,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.395,0.55,-0.155,Sesuai Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,532.7,10.2,87.0,136.4,2.85,87.1,44.9,3200,2.61,15.1
LS-003374,2026-01-13,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.294,0.35,-0.056,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,532.7,10.2,87.0,136.8,2.91,89.1,47.2,3200,2.61,15.1
LS-003375,2026-01-13,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.039,0.05,-0.011,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,532.7,10.2,87.0,135.6,2.64,89.7,43.5,3200,2.61,15.1
LS-003376,2026-01-14,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.363,0.45,-0.087,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,612.5,11.9,85.8,138.3,2.96,90.9,46.6,3200,2.26,13.7
LS-003377,2026-01-14,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.075,0.1,-0.025,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,612.5,11.9,85.8,142.4,2.76,95.2,44.7,3200,2.26,13.7
LS-003378,2026-01-14,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.493,0.6,-0.107,Sesuai Standar,Umi Salamah,NMR,612.5,11.9,85.8,133.7,2.87,89.5,46.2,3200,2.26,13.7
LS-003379,2026-01-14,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.17,0.2,-0.03,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,612.5,11.9,85.8,139.4,3.0,92.2,40.5,3200,2.26,13.7
LS-003380,2026-01-14,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.425,0.55,-0.125,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,612.5,11.9,85.8,137.3,3.27,90.7,46.0,3200,2.26,13.7
LS-003381,2026-01-14,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.435,0.6,-0.165,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,612.5,11.9,85.8,133.6,3.23,92.7,41.6,3200,2.26,13.7
LS-003382,2026-01-14,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.426,0.55,-0.124,Sesuai Standar,Tirta Sanjaya,NMR,612.5,11.9,85.8,139.2,2.77,96.1,48.7,3200,2.26,13.7
LS-003383,2026-01-14,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.298,0.35,-0.052,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,612.5,11.9,85.8,134.7,3.11,87.2,49.5,3200,2.26,13.7
LS-003384,2026-01-14,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.043,0.05,-0.007,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,612.5,11.9,85.8,136.4,2.94,88.9,49.0,3200,2.26,13.7
LS-003385,2026-01-15,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.324,0.45,-0.126,Sesuai Standar,Firman Ramadhan,NMR,591.9,11.4,86.5,135.6,3.23,88.1,46.3,3200,1.98,16.6
LS-003386,2026-01-15,1,Jan,3,PKS Rokan Jaya,PKS-RKJ,Riau,60,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.076,0.1,-0.024,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,591.9,11.4,86.5,140.1,2.79,91.5,46.1,3200,1.98,16.6
