RekomendasiID,Tahun,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,JumlahPokok,UmurTanaman,JenisTanah,K_Daun_Persen,StatusK,NPK_13_6_27_4_KgPerPokok,MOP_KgPerPokok,Kieserite_KgPerPokok,Urea_KgPerPokok,RockPhosphate_KgPerPokok,Borate_KgPerPokok,TotalPupuk_Ton,EstimasiBiaya_Rp,Semester1_Persen,Semester2_Persen,DasarRekomendasi,DisusunOleh,DisetujuiOleh
RK-00523,2026,SRK-D-019,SRK,Estate Sungai Rangkat,Kalimantan Barat,D,Inti,25.9,3522,9,Gambut,1.151,Optimum,3.2,1.4,0.85,1.25,0.75,0.18,26.87,221781799,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00524,2026,SRK-D-020,SRK,Estate Sungai Rangkat,Kalimantan Barat,D,Inti,25.2,3226,12,Podsolik Merah Kuning,1.152,Optimum,3.43,1.36,1.2,0.9,0.45,0.18,24.26,207006849,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00525,2026,SRK-D-021,SRK,Estate Sungai Rangkat,Kalimantan Barat,D,Inti,27.6,3809,9,Mineral,1.069,Optimum,3.12,1.29,1.2,0.9,0.45,0.1,26.89,217769770,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00526,2026,SRK-D-022,SRK,Estate Sungai Rangkat,Kalimantan Barat,D,Inti,31.1,4230,12,Gambut,1.105,Optimum,3.12,1.4,0.85,0.9,0.75,0.18,30.46,284981831,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00527,2026,SRK-D-023,SRK,Estate Sungai Rangkat,Kalimantan Barat,D,Inti,24.4,3416,12,Mineral,1.252,Optimum,3.34,1.43,0.85,0.9,0.45,0.1,24.15,219149850,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00528,2026,SRK-D-024,SRK,Estate Sungai Rangkat,Kalimantan Barat,D,Inti,31.7,4533,9,Mineral,1.2,Optimum,3.34,1.27,1.2,1.25,0.45,0.1,34.5,284214436,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00529,2026,SRK-E-001,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,28.8,4118,13,Gambut,1.224,Optimum,3.41,1.46,0.85,0.9,0.75,0.18,31.09,248146394,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00530,2026,SRK-E-002,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,30.5,4148,14,Mineral,1.015,Optimum,3.34,1.42,0.85,0.9,0.45,0.1,29.28,255542276,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00531,2026,SRK-E-003,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,30.0,4080,14,Podsolik Merah Kuning,1.109,Optimum,3.22,1.28,0.85,0.9,0.45,0.1,27.74,226583324,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00532,2026,SRK-E-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,24.5,3234,19,Aluvial,1.117,Optimum,3.15,1.39,0.85,0.9,0.45,0.1,22.12,193606270,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00533,2026,SRK-E-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,31.2,4368,14,Gambut,1.172,Optimum,3.3,1.26,0.85,0.9,0.75,0.18,31.62,274440949,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00534,2026,SRK-E-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,27.0,3456,7,Podsolik Merah Kuning,1.049,Optimum,3.4,1.37,0.85,1.25,0.45,0.18,25.92,224266123,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00535,2026,SRK-E-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,26.4,3564,15,Podsolik Merah Kuning,1.165,Optimum,3.36,1.28,1.2,0.9,0.45,0.1,25.98,230124612,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00536,2026,SRK-E-008,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,27.6,3588,16,Mineral,1.036,Optimum,3.11,1.41,0.85,1.25,0.45,0.1,25.73,219977689,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00537,2026,SRK-E-009,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,31.5,4252,19,Mineral,1.227,Optimum,3.4,1.31,0.85,1.25,0.45,0.1,31.29,260472717,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00538,2026,SRK-E-010,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,24.8,3224,12,Gambut,0.907,Defisit,4.32,2.03,0.85,0.9,0.75,0.1,28.85,255075005,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00539,2026,SRK-E-011,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,30.4,4134,18,Podsolik Merah Kuning,0.975,Defisit,4.21,1.35,0.85,0.9,0.45,0.18,32.82,302683705,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00540,2026,SRK-E-012,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,27.2,3536,12,Gambut,1.143,Optimum,3.11,1.43,0.85,0.9,0.75,0.18,25.53,224459428,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00541,2026,SRK-E-013,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,27.3,3494,12,Mineral,1.089,Optimum,3.42,1.36,1.2,1.25,0.45,0.1,27.18,253399998,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00542,2026,SRK-E-014,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,29.5,3982,11,Gambut,1.105,Optimum,3.28,1.48,1.2,0.9,0.75,0.1,30.7,262181349,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00543,2026,SRK-E-015,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,30.6,4376,13,Podsolik Merah Kuning,1.06,Optimum,3.25,1.3,0.85,1.25,0.45,0.18,31.86,295077856,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00544,2026,SRK-E-016,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,29.5,3982,11,Mineral,1.087,Optimum,3.31,1.46,0.85,1.25,0.45,0.1,29.55,256741503,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00545,2026,SRK-E-017,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,24.2,3267,7,Mineral,1.025,Optimum,3.25,1.27,0.85,0.9,0.45,0.18,22.54,186685973,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00546,2026,SRK-E-018,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,26.0,3432,13,Mineral,1.058,Optimum,3.21,1.42,0.85,0.9,0.45,0.1,23.78,204830979,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00547,2026,SRK-E-019,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,27.2,3536,15,Podsolik Merah Kuning,1.146,Optimum,3.09,1.43,0.85,1.25,0.45,0.1,25.35,209628144,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00548,2026,SRK-E-020,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,24.9,3386,9,Gambut,1.095,Optimum,3.39,1.31,0.85,0.9,0.75,0.18,24.99,199919607,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00549,2026,SRK-E-021,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,30.6,4162,14,Mineral,1.121,Optimum,3.07,1.34,0.85,0.9,0.45,0.1,27.93,241713667,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00550,2026,SRK-E-022,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,25.6,3456,12,Podsolik Merah Kuning,1.049,Optimum,3.12,1.26,0.85,0.9,0.45,0.1,23.09,189945255,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00551,2026,SRK-E-023,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,29.5,4218,11,Podsolik Merah Kuning,1.177,Optimum,3.29,1.34,1.2,0.9,0.45,0.1,30.71,259987917,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00552,2026,SRK-E-024,SRK,Estate Sungai Rangkat,Kalimantan Barat,E,Inti,29.7,3802,13,Gambut,1.11,Optimum,3.29,1.39,1.2,1.25,0.75,0.1,30.34,246022997,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00553,2026,SRK-F-001,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,27.8,3670,7,Gambut,1.058,Optimum,3.38,1.34,0.85,1.25,0.75,0.18,28.44,265192633,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00554,2026,SRK-F-002,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,24.4,3294,9,Mineral,1.359,Optimum,3.29,1.36,0.85,0.9,0.45,0.1,22.89,190809781,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00555,2026,SRK-F-003,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,32.0,4096,19,Podsolik Merah Kuning,1.132,Optimum,3.27,1.33,0.85,1.25,0.45,0.1,29.7,258604083,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00556,2026,SRK-F-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,27.1,3686,19,Mineral,1.174,Optimum,3.41,1.28,0.85,0.9,0.45,0.1,25.77,235568942,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00557,2026,SRK-F-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,27.8,3836,8,Gambut,1.029,Optimum,3.17,1.29,0.85,1.25,0.75,0.18,28.73,232717998,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00558,2026,SRK-F-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,29.2,4030,10,Mineral,1.072,Optimum,3.19,1.38,0.85,1.25,0.45,0.1,29.1,251467911,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00559,2026,SRK-F-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,27.8,3892,7,Mineral,1.108,Optimum,3.33,1.38,1.2,0.9,0.45,0.18,28.96,238234998,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00560,2026,SRK-F-008,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,31.0,4185,14,Mineral,1.238,Optimum,3.17,1.37,1.2,0.9,0.45,0.1,30.09,239979768,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00561,2026,SRK-F-009,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,24.3,3280,7,Podsolik Merah Kuning,1.123,Optimum,3.09,1.44,0.85,0.9,0.45,0.1,22.4,208132615,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00562,2026,SRK-F-010,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,26.9,3551,8,Podsolik Merah Kuning,1.225,Optimum,3.35,1.37,0.85,0.9,0.45,0.1,24.93,207426131,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00563,2026,SRK-F-011,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,24.5,3234,13,Mineral,1.319,Optimum,3.19,1.35,0.85,0.9,0.45,0.1,22.12,187974535,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00564,2026,SRK-F-012,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,28.4,3976,12,Mineral,1.034,Optimum,3.41,1.43,1.2,1.25,0.45,0.1,31.17,251201375,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00565,2026,SRK-F-013,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,27.0,3672,21,Mineral,1.236,Optimum,3.36,1.35,0.85,0.9,0.45,0.1,25.74,214682122,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00566,2026,SRK-F-014,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,25.5,3646,17,Gambut,1.076,Optimum,3.22,1.31,0.85,0.9,0.75,0.18,26.29,226329476,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00567,2026,SRK-F-015,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,31.5,4504,15,Podsolik Merah Kuning,1.183,Optimum,3.38,1.38,0.85,0.9,0.45,0.1,31.8,254886653,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00568,2026,SRK-F-016,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,26.3,3472,9,Podsolik Merah Kuning,1.009,Optimum,3.22,1.44,0.85,1.25,0.45,0.1,25.38,220115405,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00569,2026,SRK-F-017,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,30.6,4223,7,Gambut,1.168,Optimum,3.12,1.29,0.85,0.9,0.75,0.18,29.94,280822090,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00570,2026,SRK-F-018,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,25.7,3470,10,Gambut,1.007,Optimum,3.34,1.44,0.85,0.9,0.75,0.18,25.89,242497542,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00571,2026,SRK-F-019,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,27.4,3918,14,Podsolik Merah Kuning,1.063,Optimum,3.2,1.36,0.85,0.9,0.45,0.1,26.88,220612453,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00572,2026,SRK-F-020,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,29.9,4126,13,Gambut,0.952,Defisit,4.33,1.3,1.2,1.25,0.75,0.18,37.18,342022661,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00573,2026,SRK-F-021,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,25.3,3491,19,Mineral,1.157,Optimum,3.27,1.36,1.2,0.9,0.45,0.1,25.41,220427611,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00574,2026,SRK-F-022,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,25.4,3454,12,Mineral,1.042,Optimum,3.31,1.37,0.85,1.25,0.45,0.1,25.32,236049505,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00575,2026,SRK-F-023,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,25.9,3522,15,Aluvial,1.129,Optimum,3.38,1.32,1.2,0.9,0.45,0.18,26.17,219667367,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00576,2026,SRK-F-024,SRK,Estate Sungai Rangkat,Kalimantan Barat,F,Inti,24.7,3211,11,Mineral,1.141,Optimum,3.23,1.37,1.2,0.9,0.45,0.1,23.28,190386330,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00577,2026,LDP-A-001,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,24.8,3274,21,Mineral,1.121,Optimum,3.12,1.5,1.2,0.9,0.45,0.1,23.8,192611600,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00578,2026,LDP-A-002,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,28.8,3974,12,Mineral,1.023,Optimum,3.21,1.29,0.85,1.25,0.45,0.1,28.41,224352725,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00579,2026,LDP-A-003,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,29.5,4071,12,Gambut,1.04,Optimum,3.13,1.47,0.85,0.9,0.75,0.18,29.64,270619404,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00580,2026,LDP-A-004,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,27.1,3523,9,Mineral,1.131,Optimum,3.35,1.44,0.85,1.25,0.45,0.1,26.21,207515604,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00581,2026,LDP-A-005,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,26.4,3775,14,Gambut,0.997,Defisit,4.25,1.43,1.2,1.25,0.75,0.18,34.2,286523422,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00582,2026,LDP-A-006,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,32.0,4096,12,Gambut,0.975,Defisit,4.19,1.39,0.85,1.25,0.75,0.18,35.27,298096910,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00583,2026,LDP-A-007,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,25.4,3556,9,Podsolik Merah Kuning,1.204,Optimum,3.18,1.36,1.2,0.9,0.45,0.1,25.57,230814684,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00584,2026,LDP-A-008,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,25.8,3560,21,Gambut,1.036,Optimum,3.36,1.48,0.85,0.9,0.75,0.18,26.77,248050884,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00585,2026,LDP-A-009,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,27.6,3643,11,Gambut,1.114,Optimum,3.08,1.37,0.85,1.25,0.75,0.1,26.96,230747671,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00586,2026,LDP-A-010,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,31.9,4338,18,Mineral,0.965,Defisit,4.29,1.34,0.85,0.9,0.45,0.1,34.4,312186064,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00587,2026,LDP-A-011,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,30.1,3853,11,Mineral,1.147,Optimum,3.28,1.28,0.85,1.25,0.45,0.18,28.09,227480103,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00588,2026,LDP-A-012,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,24.1,3278,7,Gambut,0.891,Defisit,4.25,2.07,0.85,0.9,0.75,0.1,29.24,274207992,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00589,2026,LDP-A-013,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,28.4,3692,14,Gambut,1.091,Optimum,3.21,1.36,1.2,1.25,0.75,0.1,29.06,237969486,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00590,2026,LDP-A-014,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,25.1,3313,19,Mineral,1.074,Optimum,3.2,1.42,0.85,0.9,0.45,0.1,22.93,197631540,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00591,2026,LDP-A-015,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,31.1,4105,17,Gambut,1.036,Optimum,3.42,1.36,0.85,0.9,0.75,0.1,30.29,259337291,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00592,2026,LDP-A-016,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,26.3,3472,9,Mineral,1.209,Optimum,3.08,1.35,0.85,0.9,0.45,0.18,23.64,201799415,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00593,2026,LDP-A-017,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,31.4,4270,7,Mineral,1.262,Optimum,3.12,1.26,1.2,0.9,0.45,0.1,30.02,259291960,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00594,2026,LDP-A-018,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,30.9,4017,17,Aluvial,1.067,Optimum,3.23,1.34,1.2,0.9,0.45,0.1,29.0,239495711,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00595,2026,LDP-A-019,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,24.5,3308,11,Gambut,1.162,Optimum,3.23,1.26,1.2,0.9,0.75,0.18,24.88,204706476,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00596,2026,LDP-A-020,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,28.2,3892,11,Podsolik Merah Kuning,1.137,Optimum,3.35,1.26,1.2,0.9,0.45,0.1,28.26,232269075,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00597,2026,LDP-A-021,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,28.6,3775,7,Gambut,1.093,Optimum,3.22,1.32,0.85,0.9,0.75,0.1,26.95,248770103,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00598,2026,LDP-A-022,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,30.6,4039,21,Mineral,1.172,Optimum,3.31,1.27,0.85,1.25,0.45,0.18,29.53,233851059,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00599,2026,LDP-A-023,LDP,Estate Landak Permai,Kalimantan Barat,A,Plasma,27.9,3627,7,Aluvial,1.014,Optimum,3.16,1.28,0.85,0.9,0.45,0.18,24.74,217937617,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
