Tahun,Bulan,NamaBulan,Periode,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,UmurTanaman,JenisTanah,TBS_Ton,TonPerHa,JumlahJanjang,BJR_Kg,PotensiTonPerHa_Bulan,YieldGap_TonPerHa,PencapaianPotensi_Persen,CurahHujanBulanIni_mm,DefisitAirBulanIni_mm,CurahHujanLag24_32Bulan_mm,DefisitAirLag5_6Bulan_mm,K_Daun_Persen,RealisasiPupukSem1_Persen
2026,4,Apr,Apr-2026,SRK-B-003,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,26.4,17,Mineral,45.18,1.711,2365,19.1,2.117,-0.406,80.8,310.5,0.0,172.5,0.0,1.24,86.5
2026,5,Mei,Mei-2026,SRK-B-003,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,26.4,17,Mineral,48.54,1.839,2528,19.2,2.16,-0.321,85.1,186.5,0.0,194.1,0.0,1.24,86.5
2026,6,Jun,Jun-2026,SRK-B-003,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,26.4,17,Mineral,45.39,1.719,2414,18.8,2.117,-0.398,81.2,134.0,16.0,210.9,0.0,1.24,86.5
2026,7,Jul,Jul-2026,SRK-B-003,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,26.4,17,Mineral,48.23,1.827,2551,18.9,2.0,-0.173,91.3,223.0,0.0,213.7,0.0,1.24,86.5
2024,1,Jan,Jan-2024,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,8,Podsolik Merah Kuning,48.04,1.618,4071,11.8,1.82,-0.202,88.9,289.0,0.0,301.2,123.2,1.21,97.9
2024,2,Feb,Feb-2024,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,8,Podsolik Merah Kuning,55.81,1.879,6271,8.9,1.993,-0.114,94.3,188.4,0.0,337.1,111.0,1.21,97.9
2024,3,Mar,Mar-2024,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,8,Podsolik Merah Kuning,62.89,2.117,6619,9.5,2.167,-0.049,97.7,275.0,0.0,320.1,80.3,1.21,97.9
2024,4,Apr,Apr-2024,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,8,Podsolik Merah Kuning,69.58,2.343,7173,9.7,2.294,0.049,102.2,210.5,0.0,328.2,17.4,1.21,97.9
2024,5,Mei,Mei-2024,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,8,Podsolik Merah Kuning,72.98,2.457,6950,10.5,2.34,0.117,105.0,247.6,0.0,345.5,0.0,1.21,97.9
2024,6,Jun,Jun-2024,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,8,Podsolik Merah Kuning,70.06,2.359,6547,10.7,2.294,0.065,102.8,175.4,0.0,339.7,0.0,1.21,97.9
2024,7,Jul,Jul-2024,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,8,Podsolik Merah Kuning,68.43,2.304,6394,10.7,2.167,0.137,106.3,140.8,9.2,321.5,0.0,1.21,97.9
2024,8,Agu,Agu-2024,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,8,Podsolik Merah Kuning,60.51,2.037,6576,9.2,1.993,0.044,102.2,124.3,25.7,281.6,0.0,1.21,97.9
2024,9,Sep,Sep-2024,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,8,Podsolik Merah Kuning,52.72,1.775,5923,8.9,1.82,-0.045,97.5,209.8,0.0,238.9,0.0,1.21,97.9
2024,10,Okt,Okt-2024,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,8,Podsolik Merah Kuning,42.25,1.422,4746,8.9,1.693,-0.271,84.0,316.4,0.0,208.4,0.0,1.21,97.9
2024,11,Nov,Nov-2024,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,8,Podsolik Merah Kuning,37.97,1.278,4082,9.3,1.647,-0.368,77.6,362.2,0.0,191.1,0.0,1.21,97.9
2024,12,Des,Des-2024,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,8,Podsolik Merah Kuning,42.58,1.434,4435,9.6,1.693,-0.26,84.7,314.2,0.0,214.4,4.6,1.21,97.9
2025,1,Jan,Jan-2025,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,9,Podsolik Merah Kuning,50.53,1.701,5002,10.1,1.89,-0.189,90.0,297.7,0.0,246.7,17.4,1.21,97.9
2025,2,Feb,Feb-2025,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,9,Podsolik Merah Kuning,54.45,1.833,5731,9.5,2.07,-0.237,88.6,310.4,0.0,232.4,12.8,1.21,97.9
2025,3,Mar,Mar-2025,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,9,Podsolik Merah Kuning,63.8,2.148,6018,10.6,2.25,-0.102,95.5,364.8,0.0,252.2,0.0,1.21,97.9
2025,4,Apr,Apr-2025,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,9,Podsolik Merah Kuning,69.07,2.325,6838,10.1,2.382,-0.056,97.6,275.3,0.0,277.3,0.0,1.21,97.9
2025,5,Mei,Mei-2025,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,9,Podsolik Merah Kuning,72.55,2.443,6477,11.2,2.43,0.013,100.5,289.0,0.0,299.5,0.0,1.21,97.9
2025,6,Jun,Jun-2025,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,9,Podsolik Merah Kuning,73.61,2.479,6401,11.5,2.382,0.097,104.1,153.8,0.0,312.8,0.0,1.21,97.9
2025,7,Jul,Jul-2025,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,9,Podsolik Merah Kuning,67.28,2.265,5954,11.3,2.25,0.015,100.7,127.5,22.5,287.0,0.0,1.21,97.9
2025,8,Agu,Agu-2025,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,9,Podsolik Merah Kuning,62.68,2.111,6813,9.2,2.07,0.041,102.0,59.9,90.1,263.8,0.0,1.21,97.9
2025,9,Sep,Sep-2025,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,9,Podsolik Merah Kuning,47.95,1.615,4169,11.5,1.89,-0.275,85.4,83.9,66.1,216.2,0.0,1.21,97.9
2025,10,Okt,Okt-2025,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,9,Podsolik Merah Kuning,41.74,1.405,3661,11.4,1.758,-0.353,79.9,184.1,0.0,168.8,0.0,1.21,97.9
2025,11,Nov,Nov-2025,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,9,Podsolik Merah Kuning,40.56,1.366,3687,11.0,1.71,-0.344,79.9,399.1,0.0,171.1,0.0,1.21,97.9
2025,12,Des,Des-2025,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,9,Podsolik Merah Kuning,39.85,1.342,4194,9.5,1.758,-0.417,76.3,376.8,0.0,163.8,11.2,1.21,97.9
2026,1,Jan,Jan-2026,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,10,Podsolik Merah Kuning,43.12,1.452,3782,11.4,1.96,-0.508,74.1,299.6,0.0,160.7,56.3,1.21,97.9
2026,2,Feb,Feb-2026,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,10,Podsolik Merah Kuning,41.1,1.384,3669,11.2,2.147,-0.763,64.5,262.1,0.0,147.5,78.1,1.21,97.9
2026,3,Mar,Mar-2026,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,10,Podsolik Merah Kuning,48.82,1.644,4520,10.8,2.333,-0.69,70.4,142.1,7.9,149.2,33.0,1.21,97.9
2026,4,Apr,Apr-2026,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,10,Podsolik Merah Kuning,59.13,1.991,4730,12.5,2.47,-0.479,80.6,310.5,0.0,172.5,0.0,1.21,97.9
2026,5,Mei,Mei-2026,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,10,Podsolik Merah Kuning,64.36,2.167,5645,11.4,2.52,-0.353,86.0,186.5,0.0,194.1,0.0,1.21,97.9
2026,6,Jun,Jun-2026,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,10,Podsolik Merah Kuning,66.92,2.253,5530,12.1,2.47,-0.217,91.2,134.0,16.0,210.9,0.0,1.21,97.9
2026,7,Jul,Jul-2026,SRK-B-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.7,10,Podsolik Merah Kuning,60.58,2.04,5134,11.8,2.333,-0.294,87.4,223.0,0.0,213.7,0.0,1.21,97.9
2024,1,Jan,Jan-2024,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,16,Mineral,48.59,1.653,2927,16.6,1.75,-0.097,94.4,289.0,0.0,301.2,123.2,1.243,100.7
2024,2,Feb,Feb-2024,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,16,Mineral,53.93,1.834,3081,17.5,1.917,-0.082,95.7,188.4,0.0,337.1,111.0,1.243,100.7
2024,3,Mar,Mar-2024,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,16,Mineral,61.79,2.102,3700,16.7,2.083,0.018,100.9,275.0,0.0,320.1,80.3,1.243,100.7
2024,4,Apr,Apr-2024,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,16,Mineral,67.75,2.304,4207,16.1,2.205,0.099,104.5,210.5,0.0,328.2,17.4,1.243,100.7
2024,5,Mei,Mei-2024,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,16,Mineral,64.73,2.202,3636,17.8,2.25,-0.048,97.9,247.6,0.0,345.5,0.0,1.243,100.7
2024,6,Jun,Jun-2024,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,16,Mineral,63.15,2.148,3432,18.4,2.205,-0.057,97.4,175.4,0.0,339.7,0.0,1.243,100.7
2024,7,Jul,Jul-2024,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,16,Mineral,60.75,2.066,3319,18.3,2.083,-0.017,99.2,140.8,9.2,321.5,0.0,1.243,100.7
2024,8,Agu,Agu-2024,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,16,Mineral,56.71,1.929,2969,19.1,1.917,0.012,100.6,124.3,25.7,281.6,0.0,1.243,100.7
2024,9,Sep,Sep-2024,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,16,Mineral,50.37,1.713,2752,18.3,1.75,-0.037,97.9,209.8,0.0,238.9,0.0,1.243,100.7
2024,10,Okt,Okt-2024,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,16,Mineral,41.21,1.402,2276,18.1,1.628,-0.226,86.1,316.4,0.0,208.4,0.0,1.243,100.7
2024,11,Nov,Nov-2024,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,16,Mineral,37.33,1.27,2347,15.9,1.583,-0.314,80.2,362.2,0.0,191.1,0.0,1.243,100.7
2024,12,Des,Des-2024,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,16,Mineral,44.16,1.502,2597,17.0,1.628,-0.126,92.3,314.2,0.0,214.4,4.6,1.243,100.7
2025,1,Jan,Jan-2025,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,17,Mineral,44.25,1.505,2304,19.2,1.68,-0.175,89.6,297.7,0.0,246.7,17.4,1.243,100.7
2025,2,Feb,Feb-2025,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,17,Mineral,49.79,1.693,2566,19.4,1.84,-0.147,92.0,310.4,0.0,232.4,12.8,1.243,100.7
2025,3,Mar,Mar-2025,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,17,Mineral,54.63,1.858,2830,19.3,2.0,-0.142,92.9,364.8,0.0,252.2,0.0,1.243,100.7
2025,4,Apr,Apr-2025,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,17,Mineral,63.98,2.176,3297,19.4,2.117,0.059,102.8,275.3,0.0,277.3,0.0,1.243,100.7
2025,5,Mei,Mei-2025,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,17,Mineral,64.05,2.179,3371,19.0,2.16,0.019,100.9,289.0,0.0,299.5,0.0,1.243,100.7
2025,6,Jun,Jun-2025,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,17,Mineral,66.73,2.27,3404,19.6,2.117,0.153,107.2,153.8,0.0,312.8,0.0,1.243,100.7
2025,7,Jul,Jul-2025,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,17,Mineral,62.9,2.139,3418,18.4,2.0,0.139,107.0,127.5,22.5,287.0,0.0,1.243,100.7
2025,8,Agu,Agu-2025,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,17,Mineral,55.23,1.879,3085,17.9,1.84,0.039,102.1,59.9,90.1,263.8,0.0,1.243,100.7
2025,9,Sep,Sep-2025,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,17,Mineral,46.11,1.568,2426,19.0,1.68,-0.112,93.3,83.9,66.1,216.2,0.0,1.243,100.7
2025,10,Okt,Okt-2025,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,17,Mineral,34.16,1.162,1770,19.3,1.563,-0.401,74.4,184.1,0.0,168.8,0.0,1.243,100.7
2025,11,Nov,Nov-2025,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,17,Mineral,36.24,1.233,2070,17.5,1.52,-0.287,81.1,399.1,0.0,171.1,0.0,1.243,100.7
2025,12,Des,Des-2025,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,17,Mineral,35.85,1.219,2048,17.5,1.563,-0.343,78.0,376.8,0.0,163.8,11.2,1.243,100.7
2026,1,Jan,Jan-2026,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,18,Mineral,34.71,1.181,1744,19.9,1.61,-0.429,73.3,299.6,0.0,160.7,56.3,1.243,100.7
2026,2,Feb,Feb-2026,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,18,Mineral,36.12,1.229,1852,19.5,1.763,-0.535,69.7,262.1,0.0,147.5,78.1,1.243,100.7
2026,3,Mar,Mar-2026,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,18,Mineral,39.82,1.354,2084,19.1,1.917,-0.562,70.7,142.1,7.9,149.2,33.0,1.243,100.7
2026,4,Apr,Apr-2026,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,18,Mineral,46.59,1.585,2588,18.0,2.029,-0.444,78.1,310.5,0.0,172.5,0.0,1.243,100.7
2026,5,Mei,Mei-2026,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,18,Mineral,47.51,1.616,2387,19.9,2.07,-0.454,78.1,186.5,0.0,194.1,0.0,1.243,100.7
2026,6,Jun,Jun-2026,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,18,Mineral,51.06,1.737,2716,18.8,2.029,-0.292,85.6,134.0,16.0,210.9,0.0,1.243,100.7
2026,7,Jul,Jul-2026,SRK-B-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,29.4,18,Mineral,46.81,1.592,2305,20.3,1.917,-0.325,83.1,223.0,0.0,213.7,0.0,1.243,100.7
2024,1,Jan,Jan-2024,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,7,Mineral,46.27,1.623,5783,8.0,1.68,-0.057,96.6,289.0,0.0,301.2,123.2,1.272,100.8
2024,2,Feb,Feb-2024,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,7,Mineral,47.13,1.654,5067,9.3,1.84,-0.186,89.9,188.4,0.0,337.1,111.0,1.272,100.8
2024,3,Mar,Mar-2024,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,7,Mineral,51.99,1.824,6498,8.0,2.0,-0.176,91.2,275.0,0.0,320.1,80.3,1.272,100.8
2024,4,Apr,Apr-2024,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,7,Mineral,58.0,2.035,6444,9.0,2.117,-0.082,96.1,210.5,0.0,328.2,17.4,1.272,100.8
2024,5,Mei,Mei-2024,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,7,Mineral,62.36,2.188,7336,8.5,2.16,0.028,101.3,247.6,0.0,345.5,0.0,1.272,100.8
2024,6,Jun,Jun-2024,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,7,Mineral,60.17,2.111,5899,10.2,2.117,-0.006,99.7,175.4,0.0,339.7,0.0,1.272,100.8
2024,7,Jul,Jul-2024,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,7,Mineral,57.08,2.003,6204,9.2,2.0,0.003,100.1,140.8,9.2,321.5,0.0,1.272,100.8
2024,8,Agu,Agu-2024,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,7,Mineral,57.05,2.002,6339,9.0,1.84,0.162,108.8,124.3,25.7,281.6,0.0,1.272,100.8
2024,9,Sep,Sep-2024,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,7,Mineral,44.54,1.563,5567,8.0,1.68,-0.117,93.0,209.8,0.0,238.9,0.0,1.272,100.8
2024,10,Okt,Okt-2024,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,7,Mineral,36.35,1.275,3334,10.9,1.563,-0.288,81.6,316.4,0.0,208.4,0.0,1.272,100.8
2024,11,Nov,Nov-2024,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,7,Mineral,36.31,1.274,3457,10.5,1.52,-0.246,83.8,362.2,0.0,191.1,0.0,1.272,100.8
2024,12,Des,Des-2024,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,7,Mineral,40.72,1.429,4679,8.7,1.563,-0.134,91.4,314.2,0.0,214.4,4.6,1.272,100.8
2025,1,Jan,Jan-2025,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,8,Mineral,49.09,1.723,4766,10.3,1.82,-0.097,94.6,297.7,0.0,246.7,17.4,1.272,100.8
2025,2,Feb,Feb-2025,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,8,Mineral,52.92,1.857,5945,8.9,1.993,-0.137,93.1,310.4,0.0,232.4,12.8,1.272,100.8
2025,3,Mar,Mar-2025,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,8,Mineral,62.83,2.204,5711,11.0,2.167,0.038,101.7,364.8,0.0,252.2,0.0,1.272,100.8
2025,4,Apr,Apr-2025,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,8,Mineral,63.68,2.234,6007,10.6,2.294,-0.059,97.4,275.3,0.0,277.3,0.0,1.272,100.8
2025,5,Mei,Mei-2025,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,8,Mineral,70.26,2.465,7395,9.5,2.34,0.125,105.3,289.0,0.0,299.5,0.0,1.272,100.8
2025,6,Jun,Jun-2025,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,8,Mineral,68.47,2.402,6779,10.1,2.294,0.109,104.7,153.8,0.0,312.8,0.0,1.272,100.8
2025,7,Jul,Jul-2025,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,8,Mineral,61.39,2.154,6395,9.6,2.167,-0.012,99.4,127.5,22.5,287.0,0.0,1.272,100.8
2025,8,Agu,Agu-2025,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,8,Mineral,57.46,2.016,5633,10.2,1.993,0.023,101.1,59.9,90.1,263.8,0.0,1.272,100.8
2025,9,Sep,Sep-2025,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,8,Mineral,48.0,1.684,4799,10.0,1.82,-0.136,92.5,83.9,66.1,216.2,0.0,1.272,100.8
2025,10,Okt,Okt-2025,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,8,Mineral,36.89,1.294,3152,11.7,1.693,-0.399,76.4,184.1,0.0,168.8,0.0,1.272,100.8
2025,11,Nov,Nov-2025,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,8,Mineral,37.8,1.326,3258,11.6,1.647,-0.32,80.5,399.1,0.0,171.1,0.0,1.272,100.8
2025,12,Des,Des-2025,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,8,Mineral,34.19,1.2,3525,9.7,1.693,-0.493,70.9,376.8,0.0,163.8,11.2,1.272,100.8
2026,1,Jan,Jan-2026,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,9,Mineral,36.65,1.286,3592,10.2,1.89,-0.604,68.0,299.6,0.0,160.7,56.3,1.272,100.8
2026,2,Feb,Feb-2026,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,9,Mineral,36.95,1.296,3587,10.3,2.07,-0.774,62.6,262.1,0.0,147.5,78.1,1.272,100.8
2026,3,Mar,Mar-2026,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,9,Mineral,42.79,1.501,4236,10.1,2.25,-0.749,66.7,142.1,7.9,149.2,33.0,1.272,100.8
2026,4,Apr,Apr-2026,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,9,Mineral,54.81,1.923,5321,10.3,2.382,-0.459,80.7,310.5,0.0,172.5,0.0,1.272,100.8
2026,5,Mei,Mei-2026,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,9,Mineral,57.67,2.024,6479,8.9,2.43,-0.406,83.3,186.5,0.0,194.1,0.0,1.272,100.8
2026,6,Jun,Jun-2026,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,9,Mineral,58.25,2.044,4586,12.7,2.382,-0.338,85.8,134.0,16.0,210.9,0.0,1.272,100.8
2026,7,Jul,Jul-2026,SRK-B-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,28.5,9,Mineral,54.54,1.914,5050,10.8,2.25,-0.336,85.1,223.0,0.0,213.7,0.0,1.272,100.8
2024,1,Jan,Jan-2024,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,11,Mineral,57.8,1.852,4816,12.0,1.96,-0.108,94.5,289.0,0.0,301.2,123.2,1.099,98.8
2024,2,Feb,Feb-2024,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,11,Mineral,62.91,2.016,4953,12.7,2.147,-0.13,93.9,188.4,0.0,337.1,111.0,1.099,98.8
2024,3,Mar,Mar-2024,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,11,Mineral,71.63,2.296,5685,12.6,2.333,-0.037,98.4,275.0,0.0,320.1,80.3,1.099,98.8
2024,4,Apr,Apr-2024,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,11,Mineral,82.28,2.637,7154,11.5,2.47,0.167,106.8,210.5,0.0,328.2,17.4,1.099,98.8
2024,5,Mei,Mei-2024,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,11,Mineral,83.81,2.686,6926,12.1,2.52,0.166,106.6,247.6,0.0,345.5,0.0,1.099,98.8
2024,6,Jun,Jun-2024,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,11,Mineral,82.26,2.636,6279,13.1,2.47,0.166,106.7,175.4,0.0,339.7,0.0,1.099,98.8
2024,7,Jul,Jul-2024,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,11,Mineral,70.38,2.256,5675,12.4,2.333,-0.078,96.7,140.8,9.2,321.5,0.0,1.099,98.8
2024,8,Agu,Agu-2024,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,11,Mineral,66.49,2.131,5682,11.7,2.147,-0.016,99.3,124.3,25.7,281.6,0.0,1.099,98.8
2024,9,Sep,Sep-2024,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,11,Mineral,57.52,1.844,4714,12.2,1.96,-0.116,94.1,209.8,0.0,238.9,0.0,1.099,98.8
2024,10,Okt,Okt-2024,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,11,Mineral,48.5,1.555,4008,12.1,1.823,-0.269,85.3,316.4,0.0,208.4,0.0,1.099,98.8
2024,11,Nov,Nov-2024,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,11,Mineral,44.56,1.428,3713,12.0,1.773,-0.345,80.5,362.2,0.0,191.1,0.0,1.099,98.8
2024,12,Des,Des-2024,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,11,Mineral,49.37,1.582,3918,12.6,1.823,-0.241,86.8,314.2,0.0,214.4,4.6,1.099,98.8
2025,1,Jan,Jan-2025,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,12,Mineral,60.34,1.934,4190,14.4,1.96,-0.026,98.7,297.7,0.0,246.7,17.4,1.099,98.8
2025,2,Feb,Feb-2025,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,12,Mineral,62.19,1.993,4858,12.8,2.147,-0.153,92.9,310.4,0.0,232.4,12.8,1.099,98.8
2025,3,Mar,Mar-2025,SRK-B-007,SRK,Estate Sungai Rangkat,Kalimantan Barat,B,Inti,31.2,12,Mineral,72.62,2.328,5419,13.4,2.333,-0.006,99.8,364.8,0.0,252.2,0.0,1.099,98.8
