LSU_ID,Tahun,TanggalSampling,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,TahunTanam,UmurTanaman,JenisTanah,Topografi,SPH,N_Persen,P_Persen,K_Persen,Mg_Persen,Ca_Persen,B_ppm,KritisN,KritisP,KritisK,KritisMg,KritisB,StatusN,StatusP,StatusK,StatusMg,StatusB,Laboratorium
LSU-01230,2026,2026-04-16,LDP-B-015,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,27.8,2014,12,Podsolik Merah Kuning,Bergelombang,140,2.458,0.1477,1.117,0.242,0.668,12.7,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01231,2025,2025-04-16,LDP-B-016,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,32.0,2013,12,Mineral,Berbukit,130,2.537,0.1717,1.2,0.265,0.625,15.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01232,2026,2026-04-28,LDP-B-016,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,32.0,2013,13,Mineral,Berbukit,130,2.553,0.1417,1.127,0.268,0.581,18.3,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01233,2025,2025-03-14,LDP-B-017,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,25.1,2017,8,Podsolik Merah Kuning,Berbukit,132,2.626,0.1549,1.08,0.29,0.676,21.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01234,2026,2026-03-08,LDP-B-017,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,25.1,2017,9,Podsolik Merah Kuning,Berbukit,132,2.405,0.15,1.161,0.304,0.496,22.7,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01235,2025,2025-04-05,LDP-B-018,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,31.7,2009,16,Mineral,Bergelombang,135,2.772,0.1863,1.045,0.232,0.558,16.5,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01236,2026,2026-04-09,LDP-B-018,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,31.7,2009,17,Mineral,Bergelombang,135,2.611,0.1372,1.114,0.278,0.78,20.4,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01237,2025,2025-03-22,LDP-B-019,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,30.3,2011,14,Aluvial,Datar,135,2.554,0.1592,1.285,0.228,0.606,13.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01238,2026,2026-04-10,LDP-B-019,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,30.3,2011,15,Aluvial,Datar,135,2.711,0.1435,1.11,0.297,0.669,16.5,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01239,2025,2025-03-22,LDP-B-020,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,24.5,2018,7,Mineral,Berbukit,140,2.561,0.1591,1.024,0.23,0.704,18.2,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01240,2026,2026-04-01,LDP-B-020,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,24.5,2018,8,Mineral,Berbukit,140,2.536,0.1372,1.086,0.243,0.794,17.5,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01241,2025,2025-03-07,LDP-B-021,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,26.0,2019,6,Mineral,Berbukit,130,2.496,0.1665,1.033,0.304,0.58,12.7,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01242,2026,2026-04-11,LDP-B-021,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,26.0,2019,7,Mineral,Berbukit,130,2.654,0.1514,1.099,0.239,0.736,19.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01243,2025,2025-03-15,LDP-B-022,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,31.7,2011,14,Mineral,Datar,132,2.738,0.1473,1.157,0.179,0.625,12.8,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Defisit,Defisit,Lab Independen Nusa Analitika
LSU-01244,2026,2026-03-27,LDP-B-022,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,31.7,2011,15,Mineral,Datar,132,2.789,0.1651,1.169,0.268,0.546,14.3,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01245,2025,2025-03-01,LDP-B-023,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,30.7,2018,7,Mineral,Bergelombang,136,2.605,0.1446,1.094,0.288,0.64,20.4,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01246,2026,2026-03-15,LDP-B-023,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,30.7,2018,8,Mineral,Bergelombang,136,2.738,0.1614,1.117,0.296,0.624,16.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01247,2025,2025-04-05,LDP-B-024,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,29.0,2018,7,Podsolik Merah Kuning,Bergelombang,138,2.72,0.1709,0.969,0.223,0.564,16.4,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01248,2026,2026-03-16,LDP-B-024,LDP,Estate Landak Permai,Kalimantan Barat,B,Plasma,29.0,2018,8,Podsolik Merah Kuning,Bergelombang,138,2.745,0.1424,1.024,0.242,0.653,20.3,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01249,2025,2025-03-27,LDP-C-001,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,29.3,2018,7,Podsolik Merah Kuning,Datar,132,2.672,0.1512,1.188,0.293,0.646,20.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01250,2026,2026-04-11,LDP-C-001,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,29.3,2018,8,Podsolik Merah Kuning,Datar,132,2.657,0.1557,1.037,0.248,0.729,20.3,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01251,2025,2025-04-03,LDP-C-002,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,27.9,2010,15,Gambut,Datar,138,2.431,0.1689,1.042,0.239,0.639,17.2,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01252,2026,2026-04-03,LDP-C-002,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,27.9,2010,16,Gambut,Datar,138,2.541,0.1521,1.213,0.258,0.601,18.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01253,2025,2025-04-07,LDP-C-003,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,31.5,2018,7,Mineral,Datar,143,2.505,0.1637,1.07,0.218,0.621,20.3,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01254,2026,2026-03-23,LDP-C-003,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,31.5,2018,8,Mineral,Datar,143,2.757,0.1602,1.257,0.291,0.662,10.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01255,2025,2025-03-01,LDP-C-004,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,26.3,2019,6,Mineral,Bergelombang,143,2.817,0.1712,0.83,0.25,0.672,9.7,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01256,2026,2026-04-25,LDP-C-004,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,26.3,2019,7,Mineral,Bergelombang,143,2.32,0.1261,1.084,0.168,0.573,17.0,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01257,2025,2025-03-15,LDP-C-005,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,28.3,2018,7,Mineral,Bergelombang,135,2.611,0.1606,1.165,0.23,0.483,19.4,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01258,2026,2026-03-19,LDP-C-005,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,28.3,2018,8,Mineral,Bergelombang,135,2.572,0.1471,1.15,0.264,0.593,21.0,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01259,2025,2025-03-27,LDP-C-006,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,24.4,2013,12,Mineral,Bergelombang,143,2.62,0.1558,1.229,0.253,0.71,24.9,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01260,2026,2026-03-16,LDP-C-006,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,24.4,2013,13,Mineral,Bergelombang,143,2.721,0.163,1.259,0.276,0.498,19.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01261,2025,2025-03-15,LDP-C-007,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,26.4,2010,15,Podsolik Merah Kuning,Berbukit,128,2.556,0.1665,1.226,0.278,0.532,14.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01262,2026,2026-03-11,LDP-C-007,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,26.4,2010,16,Podsolik Merah Kuning,Berbukit,128,2.438,0.1544,1.302,0.268,0.735,16.2,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01263,2025,2025-03-09,LDP-C-008,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,27.1,2010,15,Mineral,Berbukit,132,2.58,0.1707,0.838,0.225,0.587,21.8,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01264,2026,2026-03-14,LDP-C-008,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,27.1,2010,16,Mineral,Berbukit,132,2.662,0.1578,1.034,0.217,0.645,18.0,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01265,2025,2025-03-19,LDP-C-009,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,28.2,2016,9,Mineral,Bergelombang,135,2.57,0.1479,1.033,0.263,0.601,20.7,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01266,2026,2026-04-18,LDP-C-009,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,28.2,2016,10,Mineral,Bergelombang,135,2.427,0.1782,1.094,0.287,0.567,16.9,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01267,2025,2025-04-13,LDP-C-010,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,24.7,2014,11,Gambut,Berbukit,130,2.735,0.1745,1.042,0.278,0.582,12.4,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01268,2026,2026-04-08,LDP-C-010,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,24.7,2014,12,Gambut,Berbukit,130,2.524,0.1672,0.989,0.235,0.559,12.4,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Defisit,Defisit,Lab Independen Nusa Analitika
LSU-01269,2025,2025-04-15,LDP-C-011,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,29.9,2005,20,Gambut,Berbukit,130,2.395,0.1798,1.062,0.219,0.646,20.3,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01270,2026,2026-04-06,LDP-C-011,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,29.9,2005,21,Gambut,Berbukit,130,2.457,0.1598,1.218,0.275,0.568,15.5,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01271,2025,2025-04-20,LDP-C-012,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,26.7,2019,6,Mineral,Datar,143,2.427,0.1551,1.059,0.249,0.766,25.4,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01272,2026,2026-03-15,LDP-C-012,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,26.7,2019,7,Mineral,Datar,143,2.661,0.1432,1.256,0.305,0.66,18.3,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01273,2025,2025-03-16,LDP-C-013,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,24.6,2019,6,Gambut,Berbukit,135,2.644,0.1589,1.008,0.317,0.516,18.0,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01274,2026,2026-03-24,LDP-C-013,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,24.6,2019,7,Gambut,Berbukit,135,2.684,0.1608,1.11,0.232,0.59,14.5,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Defisit,Lab Independen Nusa Analitika
LSU-01275,2025,2025-04-23,LDP-C-014,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,30.0,2015,10,Podsolik Merah Kuning,Datar,136,2.54,0.1642,1.081,0.248,0.664,11.3,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01276,2026,2026-04-13,LDP-C-014,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,30.0,2015,11,Podsolik Merah Kuning,Datar,136,2.619,0.167,1.058,0.293,0.707,19.3,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01277,2025,2025-03-03,LDP-C-015,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,30.0,2013,12,Podsolik Merah Kuning,Datar,128,2.629,0.1564,1.095,0.29,0.479,22.0,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01278,2026,2026-04-06,LDP-C-015,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,30.0,2013,13,Podsolik Merah Kuning,Datar,128,2.778,0.1342,1.008,0.274,0.565,21.3,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01279,2025,2025-04-06,LDP-C-016,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,28.2,2016,9,Gambut,Bergelombang,143,2.517,0.1483,1.148,0.242,0.589,15.1,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01280,2026,2026-03-19,LDP-C-016,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,28.2,2016,10,Gambut,Bergelombang,143,2.612,0.1576,1.324,0.279,0.613,14.2,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01281,2025,2025-03-03,LDP-C-017,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,27.4,2018,7,Mineral,Datar,132,2.663,0.1473,1.153,0.285,0.47,14.1,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01282,2026,2026-04-07,LDP-C-017,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,27.4,2018,8,Mineral,Datar,132,2.583,0.1603,1.175,0.231,0.622,19.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01283,2025,2025-04-03,LDP-C-018,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,27.4,2014,11,Mineral,Bergelombang,128,2.605,0.1725,1.142,0.257,0.553,10.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01284,2026,2026-04-23,LDP-C-018,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,27.4,2014,12,Mineral,Bergelombang,128,2.566,0.1784,1.006,0.271,0.557,11.2,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Independen Nusa Analitika
LSU-01285,2025,2025-03-12,LDP-C-019,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,28.1,2010,15,Podsolik Merah Kuning,Bergelombang,138,2.665,0.1133,1.19,0.254,0.629,20.5,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01286,2026,2026-03-12,LDP-C-019,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,28.1,2010,16,Podsolik Merah Kuning,Bergelombang,138,2.533,0.1575,1.171,0.286,0.714,20.1,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01287,2025,2025-04-15,LDP-C-020,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,24.3,2016,9,Podsolik Merah Kuning,Datar,132,2.305,0.149,1.138,0.24,0.531,15.7,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01288,2026,2026-03-27,LDP-C-020,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,24.3,2016,10,Podsolik Merah Kuning,Datar,132,2.637,0.1716,1.106,0.253,0.583,19.7,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01289,2025,2025-04-20,LDP-C-021,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,26.0,2009,16,Podsolik Merah Kuning,Bergelombang,135,2.601,0.1325,1.079,0.219,0.559,17.4,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01290,2026,2026-03-20,LDP-C-021,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,26.0,2009,17,Podsolik Merah Kuning,Bergelombang,135,2.407,0.1722,1.158,0.29,0.717,18.8,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01291,2025,2025-03-03,LDP-C-022,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,28.6,2010,15,Podsolik Merah Kuning,Bergelombang,143,2.743,0.1653,1.163,0.323,0.628,25.5,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01292,2026,2026-03-09,LDP-C-022,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,28.6,2010,16,Podsolik Merah Kuning,Bergelombang,143,2.632,0.1622,1.182,0.293,0.617,17.0,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01293,2025,2025-03-18,LDP-C-023,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,27.9,2018,7,Mineral,Bergelombang,136,2.694,0.1535,0.998,0.292,0.599,23.0,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Defisit,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01294,2026,2026-04-10,LDP-C-023,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,27.9,2018,8,Mineral,Bergelombang,136,2.701,0.1689,1.182,0.271,0.649,15.7,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01295,2025,2025-04-24,LDP-C-024,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,27.4,2014,11,Podsolik Merah Kuning,Berbukit,136,2.63,0.15,1.174,0.268,0.642,21.4,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01296,2026,2026-04-20,LDP-C-024,LDP,Estate Landak Permai,Kalimantan Barat,C,Plasma,27.4,2014,12,Podsolik Merah Kuning,Berbukit,136,2.634,0.1458,1.174,0.215,0.585,20.1,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01297,2025,2025-03-12,LDP-D-001,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,31.4,2008,17,Mineral,Datar,143,2.538,0.165,1.234,0.176,0.678,19.2,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01298,2026,2026-04-11,LDP-D-001,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,31.4,2008,18,Mineral,Datar,143,2.606,0.1685,1.125,0.248,0.809,16.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01299,2025,2025-04-01,LDP-D-002,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,29.7,2011,14,Podsolik Merah Kuning,Datar,143,2.515,0.1599,1.095,0.208,0.838,16.0,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Optimum,Lab Independen Nusa Analitika
LSU-01300,2026,2026-03-27,LDP-D-002,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,29.7,2011,15,Podsolik Merah Kuning,Datar,143,2.592,0.143,1.142,0.268,0.627,21.8,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
LSU-01301,2025,2025-04-15,LDP-D-003,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,26.2,2018,7,Podsolik Merah Kuning,Datar,143,2.482,0.1521,1.088,0.235,0.708,19.7,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Defisit,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01302,2026,2026-04-03,LDP-D-003,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,26.2,2018,8,Podsolik Merah Kuning,Datar,143,2.565,0.1391,1.14,0.277,0.674,17.6,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01303,2025,2025-03-24,LDP-D-004,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,29.6,2015,10,Mineral,Datar,135,2.582,0.1403,1.019,0.275,0.671,15.7,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01304,2026,2026-04-26,LDP-D-004,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,29.6,2015,11,Mineral,Datar,135,2.421,0.1388,1.017,0.227,0.574,12.5,2.5,0.15,1.0,0.24,15.0,Defisit,Defisit,Optimum,Defisit,Defisit,Lab Independen Nusa Analitika
LSU-01305,2025,2025-04-27,LDP-D-005,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,27.4,2014,11,Mineral,Bergelombang,135,2.592,0.1415,1.064,0.235,0.595,14.9,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Defisit,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01306,2026,2026-04-16,LDP-D-005,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,27.4,2014,12,Mineral,Bergelombang,135,2.55,0.1454,1.196,0.24,0.569,14.4,2.5,0.15,1.0,0.24,15.0,Optimum,Defisit,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01307,2025,2025-03-03,LDP-D-006,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,25.5,2007,18,Gambut,Datar,135,2.69,0.1518,1.119,0.248,0.698,13.2,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01308,2026,2026-03-23,LDP-D-006,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,25.5,2007,19,Gambut,Datar,135,2.705,0.1556,1.13,0.231,0.623,9.2,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Defisit,Defisit,Lab Agronomi Pusat Palmaraya
LSU-01309,2025,2025-04-15,LDP-D-007,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,26.2,2008,17,Aluvial,Bergelombang,143,2.798,0.1609,1.052,0.35,0.612,17.6,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Agronomi Pusat Palmaraya
LSU-01310,2026,2026-04-20,LDP-D-007,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,26.2,2008,18,Aluvial,Bergelombang,143,2.422,0.1602,1.2,0.225,0.666,11.9,2.5,0.15,1.0,0.24,15.0,Defisit,Optimum,Optimum,Defisit,Defisit,Lab Independen Nusa Analitika
LSU-01311,2025,2025-03-02,LDP-D-008,LDP,Estate Landak Permai,Kalimantan Barat,D,Plasma,24.6,2013,12,Mineral,Datar,136,2.61,0.1673,1.217,0.281,0.562,19.3,2.5,0.15,1.0,0.24,15.0,Optimum,Optimum,Optimum,Optimum,Optimum,Lab Independen Nusa Analitika
